time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,roll_ddot,pitch_ddot,yaw_ddot,quat_w,quat_x,quat_y,quat_z,quat_dot_w,quat_dot_x,quat_dot_y,quat_dot_z
1.25,0.0230824923066473,0,-0.189531864723315,0.0730248188114708,0,-0.487545572514904,0.16950572056908,0,-0.754546824626235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26,0.0238212561304575,0,-0.194445072018997,0.074731984323304,0,-0.495098249819384,0.17192873937267,0,-0.755964746978283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.27,0.0245772128948705,0,-0.199433874595859,0.0764634202650586,0,-0.502664390050064,0.174359757948739,0,-0.7572394494941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28,0.0253506056993053,0,-0.20449839992632,0.0782192051729404,0,-0.510242562271381,0.17679848365614,0,-0.758371192109535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29,0.0261416784138773,0,-0.209638761187174,0.0799994146466568,0,-0.517831338367393,0.179244621839748,0,-0.759360278711064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.0269506756499325,0,-0.214855057289975,0.0818041213293806,0,-0.525429293478227,0.181697875851172,0,-0.760207056524157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31,0.0277778427303838,0,-0.220147372915753,0.0836333948879201,0,-0.533035006430411,0.184157947069466,0,-0.760911915501661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32,0.0286234256598481,0,-0.225515778554008,0.085487301993098,0,-0.540647060161092,0.186624534921842,0,-0.761475287712167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33,0.0294876710945898,0,-0.230960330545907,0.0873659063003364,0,-0.54826404213613,0.189097336904384,0,-0.761897646728387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34,0.0303708263122704,0,-0.236481071131639,0.0892692684304484,0,-0.555884544762087,0.191576048602753,0,-0.76217950701553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35,0.0312731391815071,0,-0.242078028501857,0.0911974459506384,0,-0.56350716579209,0.19406036371291,0,-0.762321423319667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36,0.0321948581312429,0,-0.247751216853144,0.0931504933557079,0,-0.571130508725582,0.196549974061818,0,-0.762323990056117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37,0.0331362321199291,0,-0.253500636447453,0.0951284620494693,0,-0.578753183201958,0.199044569628161,0,-0.762187840697813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38,0.0340975106045236,0,-0.259326273675448,0.097131400326367,0,-0.586373805388082,0.201543838563053,0,-0.761913647163679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39,0.035078943509306,0,-0.26522810112369,0.0991593533533049,0,-0.593990998359687,0.204047467210751,0,-0.761502119207002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,0.0360807811945126,0,-0.271206077645609,0.101212363151681,0,-0.601603392476666,0.206555140129366,0,-0.760954003803808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41,0.0371032744247917,0,-0.277260148436195,0.103290468579631,0,-0.609209625752232,0.209066540111577,0,-0.760270084541234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42,0.0381466743374835,0,-0.28339024511035,0.105393705314476,0,-0.616808344215982,0.211581348205342,0,-0.759451181005903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43,0.0392112324107253,0,-0.289596285784848,0.107522105835379,0,-0.624398202270825,0.214099243734611,0,-0.758498148172299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44,0.0402972004313833,0,-0.29587817516382,0.109675699406209,0,-0.631977863043807,0.216619904320037,0,-0.75741187579114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45,0.0414048304628157,0,-0.302235804627726,0.111854512058612,0,-0.639545998730812,0.219143005899689,0,-0.756193287777748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46,0.042534374812466,0,-0.308669052325745,0.114058566575287,0,-0.647101290935155,0.221668222749763,0,-0.754843341600432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47,0.0436860859992911,0,-0.315177783271512,0.116287882473472,0,-0.654642431000048,0.224195227505296,0,-0.753363027668854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48,0.0448602167210251,0,-0.321761849442158,0.118542475988637,0,-0.662168120334958,0.226723691180878,0,-0.751753368722406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49,0.0460570198212807,0,-0.328421089880576,0.120822360058381,0,-0.669677070735848,0.229253283191361,0,-0.750015419218581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0.0472767482564908,0,-0.335155330800861,0.12312754430654,0,-0.677168004699297,0.231783671372575,0,-0.748150264721356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51,0.0485196550626925,0,-0.341964385696864,0.125458035027498,0,-0.684639655730507,0.234314522002039,0,-0.746159021289552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52,0.0497859933221549,0,-0.348848055453793,0.12781383517071,0,-0.692090768645194,0.23684549981967,0,-0.744042834865221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53,0.0510760161298534,0,-0.355806128462798,0.130194944325428,0,-0.699520099865364,0.239376268048503,0,-0.74180288066201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,0.0523899765597918,0,-0.362838380738491,0.132601358705637,0,-0.706926417708967,0.241906488415393,0,-0.739440362553543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55,0.0537281276311756,0,-0.369944576039329,0.135033071135196,0,-0.714308502673442,0.244435821171735,0,-0.736956512461787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56,0.0550907222744371,0,-0.377124465990797,0.137490071033185,0,-0.72166514771314,0.246963925114172,0,-0.734352589745437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57,0.0564780132971151,0,-0.384377790211341,0.139972344399465,0,-0.728995158510636,0.24949045760531,0,-0.731629880588274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58,0.0578902533495918,0,-0.391704276440983,0.142479873800439,0,-0.736297353741916,0.252015074594427,0,-0.728789697387558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59,0.0593276948906872,0,-0.399103640672553,0.145012638355022,0,-0.743570565335462,0.254537430638189,0,-0.725833378142381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,0.0607905901531157,0,-0.406575587285484,0.147570613720818,0,-0.750813638725204,0.257057178921357,0,-0.722762285842063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61,0.0622791911088041,0,-0.41411980918211,0.150153772080507,0,-0.758025433097371,0.259573971277505,0,-0.719577807854507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62,0.0637937494340757,0,-0.42173598792639,0.152762082128434,0,-0.765204821631214,0.262087458209728,0,-0.716281355314585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63,0.0653345164747001,0,-0.429423793885023,0.155395509057409,0,-0.772350691733617,0.264597288911354,0,-0.712874362512504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64,0.0669017432108135,0,-0.43718288637087,0.158054014545714,0,-0.779461945267599,0.26710311128666,0,-0.709358286282189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,0.0684956802217087,0,-0.44501291378863,0.160737556744313,0,-0.786537498774685,0.269604571971581,0,-0.705734605389648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66,0.0701165776504991,0,-0.452913513782716,0.163446090264275,0,-0.793576283691172,0.272101316354422,0,-0.702004819921349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67,0.0717646851686575,0,-0.460884313387255,0.1661795661644,0,-0.800577246558277,0.274592988596571,0,-0.698170450672598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68,0.0734402519404328,0,-0.468924929178161,0.168937931939053,0,-0.807539349226166,0.277079231653213,0,-0.694233038535905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69,0.0751435265871455,0,-0.477034967427226,0.171721131506208,0,-0.814461569051866,0.279559687294039,0,-0.690194143889368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,0.0768747571513647,0,-0.485214024258145,0.174529105195691,0,-0.821342899091065,0.282033996123958,0,-0.686055345985036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71,0.0786341910609688,0,-0.493461685804441,0.177361789737645,0,-0.828182348283793,0.284501797603813,0,-0.681818242337293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72,0.080422075093092,0,-0.501777528369208,0.180219118251182,0,-0.834978941633989,0.28696273007109,0,-0.677484448111223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73,0.082238655337958,0,-0.510161118586627,0.183101020233261,0,-0.841731720382946,0.289416430760631,0,-0.673055595510991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74,0.0840841771626035,0,-0.518612013585176,0.186007421547763,0,-0.848439742176644,0.291862535825345,0,-0.668533333168213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75,0.0859588851744943,0,-0.527129761152491,0.188938244414773,0,-0.85510208122697,0.294300680356922,0,-0.663919325530332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76,0.0878630231850338,0,-0.535713899901806,0.191893407400075,0,-0.861717828466817,0.296730498406545,0,-0.659215252248992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77,0.089796834172969,0,-0.544363959439911,0.194872825404846,0,-0.868286091699066,0.299151623005601,0,-0.654422807568409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78,0.0917605602476933,0,-0.553079460536575,0.197876409655568,0,-0.874805995739453,0.301563686186393,0,-0.649543699713746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79,0.0937544426124503,0,-0.561859915295359,0.200904067694133,0,-0.881276682553324,0.303966319002854,0,-0.644579650279492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,0.0957787215274391,0,-0.570704827325772,0.203955703368169,0,-0.887697311386268,0.306359151551256,0,-0.639532393617829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81,0.0978336362728241,0,-0.579613691916702,0.207031216821564,0,-0.894067058888636,0.308741812990927,0,-0.634403676227008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82,0.0999194251116514,0,-0.588585996211061,0.210130504485201,0,-0.90038511923394,0.311113931564958,0,-0.629195256139727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83,0.102036325252673,0,-0.597621219381582,0.2132534590679,0,-0.906650704231148,0.313475134620917,0,-0.623908902311499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84,0.104184572813081,0,-0.60671883280771,0.216399969547564,0,-0.912863043430845,0.315825048631564,0,-0.618546394009028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,0.106364402781158,0,-0.615878300253522,0.219569921162535,0,-0.919021384225292,0.318163299215559,0,-0.613109520198587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86,0.108576048978835,0,-0.625099078046622,0.22276319540316,0,-0.925124991942363,0.320489511158176,0,-0.607600078934388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87,0.110819744024172,0,-0.634380615257937,0.225979670003557,0,-0.931173149933362,0.322803308432016,0,-0.602019876746952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88,0.113095719293757,0,-0.64372235388237,0.229219218933593,0,-0.937165159654736,0.325104314217715,0,-0.596370728031491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89,0.115404204885022,0,-0.653123729020229,0.232481712391066,0,-0.943100340743654,0.327392150924664,0,-0.59065445443628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,0.117745429578485,0,-0.662584169059391,0.235767016794101,0,-0.948978031087491,0.329666440211713,0,-0.584872884251025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91,0.120119620799915,0,-0.672103095858124,0.239074994773743,0,-0.954797586887171,0.331926803007888,0,-0.579027851795246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.92,0.122527004582427,0,-0.681679924928513,0.242405505166765,0,-0.960558382714419,0.3341728595331,0,-0.573121196806642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93,0.124967805528503,0,-0.691314065620431,0.245758403008681,0,-0.966259811562877,0.336404229318863,0,-0.56715476382947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94,0.127442246771945,0,-0.701004921305987,0.249133539526962,0,-0.971901284893112,0.338620531228997,0,-0.561130401602922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95,0.129950549939764,0,-0.710751889564394,0.252530762134468,0,-0.977482232671515,0.340821383480348,0,-0.55504996244949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96,0.132492935113997,0,-0.720554362367198,0.255949914423076,0,-0.983002103403064,0.343006403663498,0,-0.548915301663348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97,0.135069620793471,0,-0.730411726263801,0.259390836157525,0,-0.988460364157993,0.345175208763475,0,-0.54272827689872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98,0.137680823855499,0,-0.740323362567222,0.262853363269465,0,-0.993856500592327,0.347327415180466,0,-0.536490747558263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.99,0.140326759517521,0,-0.750288647540032,0.266337327851705,0,-0.999190016962312,0.349462638750531,0,-0.530204574181428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.14300764129869,0,-0.760306952580402,0.269842558152686,0,-1.00446043613272,0.351580494766315,0,-0.523871617832843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01,0.145723680981395,0,-0.770377644408206,0.27336887857114,0,-1.00966729957907,0.353680597997757,0,-0.517493739490687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02,0.148475088572746,0,-0.780500085251111,0.276916109650973,0,-1.01481016738364,0.355762562712805,0,-0.511072799435059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03,0.151262072265996,0,-0.790673633030605,0.280484068076348,0,-1.01988861822551,0.357826002698127,0,-0.504610656636357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04,0.15408483840192,0,-0.800897641547882,0.284072566666972,0,-1.02490224936433,0.359870531279825,0,-0.498109168143648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05,0.156943591430152,0,-0.811171460669549,0.287681414373599,0,-1.02985067661813,0.361895761344145,0,-0.491570188473043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06,0.159838533870468,0,-0.821494436513066,0.291310416273732,0,-1.03473353433486,0.363901305358189,0,-0.48499556899607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07,0.162769866274037,0,-0.831865911631883,0.294959373567533,0,-1.0395504753579,0.365886775390628,0,-0.478387157328057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08,0.165737787184626,0,-0.842285225200194,0.298628083573949,0,-1.04430117098549,0.367851783132415,0,-0.471746796716488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09,0.16874249309977,0,-0.852751713197256,0.30231633972703,0,-1.04898531092394,0.369795939917496,0,-0.465076325429396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,0.171784178431907,0,-0.863264708591215,0.30602393157247,0,-1.05360260323478,0.371718856743523,0,-0.45837757614372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11,0.174863035469474,0,-0.87382354152236,0.309750644764343,0,-1.05815277427582,0.373620144292565,0,-0.451652375333698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12,0.17797925433798,0,-0.884427539485777,0.313496261062053,0,-1.06263556863606,0.375499412951819,0,-0.444902542659218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13,0.181133022961041,0,-0.895076027513299,0.317260558327485,0,-1.06705074906446,0.377356272834328,0,-0.438129890354212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14,0.184324527021394,0,-0.905768328354733,0.321043310522375,0,-1.07139809639266,0.379190333799685,0,-0.431336222615022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15,0.187553949921884,0,-0.916503762658264,0.324844287705868,0,-1.0756774094515,0.381001205474752,0,-0.42452333498877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16,0.190821472746422,0,-0.92728164915002,0.328663256032306,0,-1.07988850498153,0.382788497274367,0,-0.417693013761736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17,0.194127274220933,0,-0.93810130481268,0.332499977749201,0,-1.08403121753728,0.38455181842206,0,-0.410847035347738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18,0.197471530674272,0,-0.948962045063118,0.336354211195434,0,-1.08810539938552,0.386290777970764,0,-0.403987165676493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19,0.200854415999136,0,-0.959863183928992,0.340225710799645,0,-1.09211092039737,0.388004984823526,0,-0.397115159582002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,0.20427610161295,0,-0.970804034224219,0.344114227078843,0,-1.09604766793421,0.389694047754219,0,-0.390232760190915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21,0.207736756418745,0,-0.981783907723282,0.348019506637217,0,-1.09991554672766,0.391357575428257,0,-0.383341698310917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22,0.211236546766027,0,-0.992802115334311,0.351941292165152,0,-1.10371447875323,0.392995176423303,0,-0.376443691819085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23,0.214775636411634,0,-1.00385796727086,0.35587932243846,0,-1.10744440309802,0.394606459249987,0,-0.369540445050282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24,0.218354186480585,0,-1.01495077322233,0.359833332317808,0,-1.11110527582222,0.396191032372611,0,-0.362633648185512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25,0.221972355426929,0,-1.02607984252301,0.363803052748361,0,-1.11469706981451,0.397748504229865,0,-0.355724976640308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26,0.22563029899459,0,-1.03724448431957,0.367788210759631,0,-1.11821977464133,0.399278483255541,0,-0.348816090453095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27,0.229328170178206,0,-1.04844400773709,0.371788529465528,0,-1.1216733963901,0.400780577899241,0,-0.341908633673578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.28,0.233066119183979,0,-1.05967772204346,0.375803728064624,0,-1.12505795750624,0.402254396647092,0,-0.335004233751095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.29,0.236844293390523,0,-1.07094493681211,0.37983352184062,0,-1.12837349662409,0.403699548042458,0,-0.328104500923016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3,0.240662837309715,0,-1.08224496208302,0.383877622163025,0,-1.13162006839177,0.405115640706649,0,-0.321211027603096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31,0.24452189254756,0,-1.09357710852197,0.387935736488036,0,-1.13479774328989,0.406502283359639,0,-0.314325387769856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32,0.248421597765065,0,-1.10494068757795,0.392007568359629,0,-1.13790660744408,0.407859084840771,0,-0.307449136354965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.33,0.252362088639119,0,-1.11633501163861,0.396092817410858,0,-1.14094676243155,0.409185654129476,0,-0.300583808631602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34,0.256343497823394,0,-1.12775939418379,0.400191179365358,0,-1.14391832508135,0.41048160036598,0,-0.293730919602838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35,0.260365954909258,0,-1.13921314993704,0.404302346039054,0,-1.14682142726871,0.41174653287202,0,-0.286891963390004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.36,0.264429586386707,0,-1.15069559501503,0.408426005342085,0,-1.14965621570309,0.412980061171552,0,-0.28006841262107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.37,0.268534515605319,0,-1.16220604707475,0.412561841280926,0,-1.15242285171021,0.414181795011467,0,-0.273261717819014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.38,0.272680862735228,0,-1.17374382545863,0.416709533960721,0,-1.15512151100797,0.415351344382301,0,-0.266473306790201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.39,0.276868744728124,0,-1.18530825133726,0.420868759587826,0,-1.15775238347618,0.41648831953895,0,-0.259704584012753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4,0.281098275278276,0,-1.19689864784988,0.425039190472552,0,-1.16031567292025,0.417592331021376,0,-0.252956930024929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41,0.28536956478359,0,-1.20851434024239,0.429220495032123,0,-1.16281159682873,0.418662989675326,0,-0.246231700813491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.42,0.289682720306691,0,-1.22015465600295,0.433412337793833,0,-1.16524038612472,0.419699906673039,0,-0.23953022720208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.43,0.294037845536041,0,-1.23181892499508,0.43761437939842,0,-1.1676022849112,0.420702693533965,0,-0.232853814239595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44,0.298435040747092,0,-1.24350647958814,0.441826276603637,0,-1.16989755021021,0.421670962145466,0,-0.226203740588562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.45,0.302874402763475,0,-1.2552166547852,0.446047682288039,0,-1.17212645169596,0.422604324783539,0,-0.219581257913507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.46,0.307356024918225,0,-1.26694878834818,0.450278245454967,0,-1.17428927142172,0.423502394133522,0,-0.212987590269334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.47,0.311879997015053,0,-1.2787022209203,0.45451761123675,0,-1.17638630354076,0.42436478331081,0,-0.206423933489703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.48,0.316446405289658,0,-1.29047629614559,0.458765420899109,0,-1.17841785402101,0.425191105881564,0,-0.199891454575389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49,0.321055332371079,0,-1.30227036078565,0.463021311845764,0,-1.18038424035368,0.425980975883422,0,-0.193391291082669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,0.325706857243104,0,-1.31408376483335,0.467284917623257,0,-1.18228579125581,0.426734007846217,0,-0.186924550511694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51,0.330401055205722,0,-1.32591586162361,0.471555867925975,0,-1.18412284636657,0.427449816812685,0,-0.180492309694856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52,0.335137997836626,0,-1.33776600794107,0.475833788601382,0,-1.1858957559376,0.428128018359174,0,-0.174095614185175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53,0.339917752952771,0,-1.34963356412462,0.480118301655463,0,-1.18760488051712,0.428768228616365,0,-0.167735477644655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.54,0.34474038457199,0,-1.36151789416878,0.484409025258365,0,-1.18925059062794,0.429370064289975,0,-0.161412881232677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.55,0.34960595287466,0,-1.37341836582181,0.488705573750254,0,-1.19083326643943,0.429933142681476,0,-0.155128772994357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.56,0.354514514165437,0,-1.38533435068051,0.493007557647376,0,-1.19235329743328,0.430457081708803,0,-0.148884067248931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57,0.359466120835044,0,-1.39726522428164,0.497314583648326,0,-1.19381108206321,0.430941499927067,0,-0.142679643978124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.58,0.36446082132213,0,-1.40921036618991,0.501626254640522,0,-1.19520702740849,0.431386016549269,0,-0.13651634821452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.59,0.36949866007519,0,-1.42116916008249,0.505942169706886,0,-1.19654154882145,0.431790251467009,0,-0.130394989429949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6,0.374579677514554,0,-1.43314099382994,0.510261924132737,0,-1.19781506956877,0.432153825271201,0,-0.124316340923846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61,0.379703909994446,0,-1.44512525957357,0.514585109412885,0,-1.19902802046672,0.432476359272785,0,-0.118281139211636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.62,0.384871389765118,0,-1.45712135379901,0.518911313258938,0,-1.20018083951027,0.432757475523436,0,-0.1122900834131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.63,0.39008214493505,0,-1.4691286774062,0.523240119606808,0,-1.20127397149603,0.432996796836279,0,-0.106343834640748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.64,0.395336199433237,0,-1.48114663577545,0.527571108624433,0,-1.20230786763918,0.433193946806603,0,-0.100443015388209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65,0.400633572971547,0,-1.4931746388297,0.531903856719701,0,-1.20328298518417,0.433348549832567,0,-0.0945882089185885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66,0.405974281007159,0,-1.50521210109282,0.536237936548582,0,-1.20419978700939,0.433460231135918,0,-0.0887799586528411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67,0.411358334705087,0,-1.51725844174398,0.540572917023468,0,-1.20505874122569,0.433528616782701,0,-0.0830187675581512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.68,0.416785740900787,0,-1.52931308466793,0.544908363321719,0,-1.20586032076876,0.433553333703969,0,-0.0773050975363189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
